Date,Day of Week,Time,Customers,Employees,Satisfaction,Profits,Expenses
2022-06-30,Thursday,21:00,104,8,87,1884.07,40
2022-06-30,Thursday,22:00,173,8,100,3737.25,40
2022-07-01,Friday,10:00,23,4,38,570.89,20
2022-07-01,Friday,11:00,73,4,100,1169.64,20
2022-07-01,Friday,12:00,80,8,67,1365.36,40
2022-07-01,Friday,13:00,74,5,99,1637.21,25
2022-07-01,Friday,14:00,70,5,93,1073.6,25
2022-07-01,Friday,15:00,64,4,100,1184.32,20
2022-07-01,Friday,16:00,36,4,60,657.03,20
2022-07-01,Friday,17:00,37,4,62,586.42,20
2022-07-01,Friday,18:00,136,9,100,2551.61,45
2022-07-01,Friday,19:00,190,10,100,3309.11,50
2022-07-01,Friday,20:00,180,12,100,2874.26,60
2022-07-01,Friday,21:00,180,12,100,4407.18,60
2022-07-01,Friday,22:00,100,9,74,1937.87,45
2022-07-02,Saturday,10:00,79,4,100,1349.7,20
2022-07-02,Saturday,11:00,45,4,75,1091.31,20
2022-07-02,Saturday,12:00,36,4,60,862.23,20
2022-07-02,Saturday,13:00,85,6,94,1447.04,30
2022-07-02,Saturday,14:00,72,6,80,1755.03,30
2022-07-02,Saturday,15:00,62,4,100,1425.95,20
2022-07-02,Saturday,16:00,34,4,57,512.62,20
2022-07-02,Saturday,17:00,58,4,97,885.63,20
2022-07-02,Saturday,18:00,127,10,85,2777.57,50
2022-07-02,Saturday,19:00,181,13,93,2848.29,65
2022-07-02,Saturday,20:00,154,10,100,2521.38,50
2022-07-02,Saturday,21:00,141,7,100,3358.46,35
2022-07-02,Saturday,22:00,103,8,86,2104.86,40
2022-07-03,Sunday,10:00,41,6,46,753.49,30
2022-07-03,Sunday,11:00,50,4,83,1072.92,20
2022-07-03,Sunday,12:00,24,4,40,436.94,20
2022-07-03,Sunday,13:00,51,5,68,1101.39,25
2022-07-03,Sunday,14:00,81,6,90,1742.01,30
2022-07-03,Sunday,15:00,30,4,50,515.81,20
2022-07-03,Sunday,16:00,69,4,100,1494.15,20
2022-07-03,Sunday,17:00,63,4,100,1369.93,20
2022-07-03,Sunday,18:00,189,12,100,4108.7,60
2022-07-03,Sunday,19:00,186,9,100,3161.52,45
2022-07-03,Sunday,20:00,168,8,100,3612.15,40
2022-07-03,Sunday,21:00,164,12,91,3048.36,60
2022-07-03,Sunday,22:00,130,6,100,2481.83,30
2022-07-04,Monday,10:00,78,4,100,1779.88,20
2022-07-04,Monday,11:00,11,4,18,229.26,20
2022-07-04,Monday,12:00,43,5,57,902.44,25
2022-07-04,Monday,13:00,12,4,20,182.14,20
2022-07-04,Monday,14:00,82,7,78,1901.62,35
2022-07-04,Monday,15:00,100,7,95,2095.62,35
2022-07-04,Monday,16:00,15,4,25,374.79,20
2022-07-04,Monday,17:00,24,5,32,517.42,25
2022-07-04,Monday,18:00,120,8,100,2744.68,40
2022-07-04,Monday,19:00,118,4,100,2127.73,20
2022-07-04,Monday,20:00,137,7,100,3152.99,35
2022-07-04,Monday,21:00,169,11,100,2696.19,55
2022-07-04,Monday,22:00,135,9,100,2403.72,45
2022-07-05,Tuesday,10:00,97,6,100,1551.72,30
2022-07-05,Tuesday,11:00,99,4,100,2371.22,20
2022-07-05,Tuesday,12:00,17,4,28,373.4,20
2022-07-05,Tuesday,13:00,40,6,44,968.98,30
2022-07-05,Tuesday,14:00,16,4,27,291.13,20
2022-07-05,Tuesday,15:00,79,4,100,1223.56,20
2022-07-05,Tuesday,16:00,61,4,100,1209.28,20
2022-07-05,Tuesday,17:00,15,4,25,234.48,20
2022-07-05,Tuesday,18:00,116,8,97,1842.53,40
2022-07-05,Tuesday,19:00,118,6,100,1954.68,30
2022-07-05,Tuesday,20:00,161,9,100,3115.19,45
2022-07-05,Tuesday,21:00,172,11,100,4298.55,55
2022-07-05,Tuesday,22:00,105,7,100,2429.94,35
2022-07-06,Wednesday,10:00,40,4,67,835.65,20
2022-07-06,Wednesday,11:00,81,6,90,1571.41,30
2022-07-06,Wednesday,12:00,85,6,94,1542.78,30
2022-07-06,Wednesday,13:00,92,8,77,2105.61,40
2022-07-06,Wednesday,14:00,93,4,100,2305.29,20
2022-07-06,Wednesday,15:00,42,4,70,648.87,20
2022-07-06,Wednesday,16:00,80,7,76,1913.14,35
2022-07-06,Wednesday,17:00,81,8,68,1884.52,40
2022-07-06,Wednesday,18:00,189,10,100,2867.18,50
2022-07-06,Wednesday,19:00,103,4,100,1800.19,20
2022-07-06,Wednesday,20:00,179,9,100,2722.2,45
2022-07-06,Wednesday,21:00,141,7,100,2509.39,35
2022-07-06,Wednesday,22:00,155,10,100,3266.68,50
2022-07-07,Thursday,10:00,87,7,83,2117.91,35
2022-07-07,Thursday,11:00,54,6,60,996.7,30
2022-07-07,Thursday,12:00,21,4,35,391.99,20
2022-07-07,Thursday,13:00,54,5,72,954.7,25
2022-07-07,Thursday,14:00,23,4,38,464.59,20
2022-07-07,Thursday,15:00,70,4,100,1129.32,20
2022-07-07,Thursday,16:00,100,9,74,2061.71,45
2022-07-07,Thursday,17:00,80,4,100,1941.45,20
2022-07-07,Thursday,18:00,151,10,100,3289.2,50
2022-07-07,Thursday,19:00,153,9,100,2639.09,45
2022-07-07,Thursday,20:00,174,10,100,4078.27,50
2022-07-07,Thursday,21:00,156,7,100,2578.36,35
2022-07-07,Thursday,22:00,102,4,100,1917.96,20
2022-07-08,Friday,10:00,37,4,62,659.92,20
2022-07-08,Friday,11:00,42,4,70,660.36,20
2022-07-08,Friday,12:00,81,4,100,1215.27,20
2022-07-08,Friday,13:00,59,4,98,1170.2,20
2022-07-08,Friday,14:00,94,4,100,1730.54,20
2022-07-08,Friday,15:00,77,7,73,1661.45,35
2022-07-08,Friday,16:00,90,6,100,1781.14,30
2022-07-08,Friday,17:00,15,4,25,260.07,20
2022-07-08,Friday,18:00,110,9,81,1808.36,45
2022-07-08,Friday,19:00,103,5,100,2020.92,25
2022-07-08,Friday,20:00,157,10,100,3399.26,50
2022-07-08,Friday,21:00,190,12,100,4356.08,60
2022-07-08,Friday,22:00,159,10,100,3974.81,50
2022-07-09,Saturday,10:00,47,4,78,829.42,20
2022-07-09,Saturday,11:00,85,6,94,2085.04,30
2022-07-09,Saturday,12:00,100,5,100,1582.24,25
2022-07-09,Saturday,13:00,29,4,48,714.82,20
2022-07-09,Saturday,14:00,72,5,96,1752.82,25
2022-07-09,Saturday,15:00,69,6,77,1121.79,30
2022-07-09,Saturday,16:00,54,4,90,1073.44,20
2022-07-09,Saturday,17:00,17,4,28,407.02,20
2022-07-09,Saturday,18:00,141,11,85,3448.34,55
2022-07-09,Saturday,19:00,185,8,100,3897.95,40
2022-07-09,Saturday,20:00,184,10,100,3944.08,50
2022-07-09,Saturday,21:00,150,11,91,3102.07,55
2022-07-09,Saturday,22:00,180,9,100,4486.58,45
2022-07-10,Sunday,10:00,88,8,73,1944.69,40
2022-07-10,Sunday,11:00,79,6,88,1887.76,30
2022-07-10,Sunday,12:00,56,5,75,1216.51,25
2022-07-10,Sunday,13:00,65,4,100,1610.58,20
2022-07-10,Sunday,14:00,22,4,37,429.09,20
2022-07-10,Sunday,15:00,46,4,77,843.35,20
2022-07-10,Sunday,16:00,31,4,52,727.7,20
2022-07-10,Sunday,17:00,25,4,42,541.74,20
2022-07-10,Sunday,18:00,116,9,86,2839.11,45
2022-07-10,Sunday,19:00,186,13,95,3448.28,65
2022-07-10,Sunday,20:00,122,7,100,2475.15,35
2022-07-10,Sunday,21:00,142,8,100,2259.95,40
2022-07-10,Sunday,22:00,187,12,100,3393.37,60
2022-07-11,Monday,10:00,69,4,100,1087.85,20
2022-07-11,Monday,11:00,37,4,62,645.41,20
2022-07-11,Monday,12:00,26,5,35,511.03,25
2022-07-11,Monday,13:00,81,4,100,1889.22,20
2022-07-11,Monday,14:00,93,8,78,2200.21,40
2022-07-11,Monday,15:00,22,4,37,430.98,20
2022-07-11,Monday,16:00,97,5,100,1719.06,25
2022-07-11,Monday,17:00,46,4,77,1015.02,20
2022-07-11,Monday,18:00,183,11,100,4234.58,55
2022-07-11,Monday,19:00,107,9,79,2370.79,45
2022-07-11,Monday,20:00,100,5,100,2205.21,25
2022-07-11,Monday,21:00,126,10,84,2214.7,50
2022-07-11,Monday,22:00,138,8,100,3192.73,40
2022-07-12,Tuesday,10:00,92,7,88,1583.31,35
2022-07-12,Tuesday,11:00,52,6,58,1161.12,30
2022-07-12,Tuesday,12:00,49,6,54,1027.81,30
2022-07-12,Tuesday,13:00,86,6,96,1878.46,30
2022-07-12,Tuesday,14:00,23,4,38,494.03,20
2022-07-12,Tuesday,15:00,22,4,37,456.85,20
2022-07-12,Tuesday,16:00,83,4,100,1469.98,20
2022-07-12,Tuesday,17:00,98,5,100,2375.35,25
2022-07-12,Tuesday,18:00,130,7,100,1984.72,35
2022-07-12,Tuesday,19:00,151,6,100,2787.53,30
2022-07-12,Tuesday,20:00,173,11,100,3978.44,55
2022-07-12,Tuesday,21:00,136,10,91,2292.35,50
2022-07-12,Tuesday,22:00,165,11,100,3149.09,55
2022-07-13,Wednesday,10:00,77,4,100,1816.06,20
2022-07-13,Wednesday,11:00,72,5,96,1204.57,25
2022-07-13,Wednesday,12:00,60,7,57,1424.68,35
2022-07-13,Wednesday,13:00,45,4,75,1092.24,20
2022-07-13,Wednesday,14:00,54,4,90,876.4,20
2022-07-13,Wednesday,15:00,79,5,100,1641.42,25
2022-07-13,Wednesday,16:00,23,4,38,546.96,20
2022-07-13,Wednesday,17:00,58,6,64,1186.6,30
2022-07-13,Wednesday,18:00,140,9,100,2410.45,45
2022-07-13,Wednesday,19:00,104,9,77,1776.52,45
2022-07-13,Wednesday,20:00,123,7,100,2322.54,35
2022-07-13,Wednesday,21:00,165,8,100,2867.6,40
2022-07-13,Wednesday,22:00,149,8,100,3227.49,40
2022-07-14,Thursday,10:00,35,4,58,639.7,20
2022-07-14,Thursday,11:00,45,6,50,933.4,30
2022-07-14,Thursday,12:00,78,5,100,1691.66,25
2022-07-14,Thursday,13:00,84,4,100,1564.72,20
2022-07-14,Thursday,14:00,83,7,79,1882.83,35
2022-07-14,Thursday,15:00,68,4,100,1554.42,20
2022-07-14,Thursday,16:00,84,4,100,1598.1,20
2022-07-14,Thursday,17:00,57,4,95,1319.92,20
2022-07-14,Thursday,18:00,169,8,100,3364.67,40
2022-07-14,Thursday,19:00,162,8,100,4002.05,40
2022-07-14,Thursday,20:00,124,9,92,1960.44,45
2022-07-14,Thursday,21:00,155,10,100,3701.35,50
2022-07-14,Thursday,22:00,151,7,100,2624.19,35
2022-07-15,Friday,10:00,23,5,31,382.34,25
2022-07-15,Friday,11:00,75,6,83,1366.43,30
2022-07-15,Friday,12:00,23,4,38,419.71,20
2022-07-15,Friday,13:00,42,6,47,871.86,30
2022-07-15,Friday,14:00,77,4,100,1519.85,20
2022-07-15,Friday,15:00,86,6,96,2085.22,30
2022-07-15,Friday,16:00,92,5,100,1532.55,25
2022-07-15,Friday,17:00,90,5,100,1818.61,25
2022-07-15,Friday,18:00,165,12,92,3833.63,60
2022-07-15,Friday,19:00,158,11,96,2403.02,55
2022-07-15,Friday,20:00,109,6,100,2261.05,30
2022-07-15,Friday,21:00,115,6,100,2095.76,30
2022-07-15,Friday,22:00,105,8,88,2349.62,40
2022-07-16,Saturday,10:00,75,7,71,1377.22,35
2022-07-16,Saturday,11:00,66,4,100,1372.47,20
2022-07-16,Saturday,12:00,21,4,35,380.28,20
2022-07-16,Saturday,13:00,70,4,100,1185.57,20
2022-07-16,Saturday,14:00,82,5,100,1692.21,25
2022-07-16,Saturday,15:00,14,4,23,344.71,20
2022-07-16,Saturday,16:00,25,4,42,584.75,20
2022-07-16,Saturday,17:00,13,4,22,300.88,20
2022-07-16,Saturday,18:00,107,6,100,2174.4,30
2022-07-16,Saturday,19:00,120,6,100,2347.13,30
2022-07-16,Saturday,20:00,107,4,100,2260.26,20
2022-07-16,Saturday,21:00,164,7,100,2752.76,35
2022-07-16,Saturday,22:00,144,8,100,2396.16,40
2022-07-17,Sunday,10:00,96,4,100,1740.67,20
2022-07-17,Sunday,11:00,100,9,74,2179.65,45
2022-07-17,Sunday,12:00,84,5,100,1717.68,25
2022-07-17,Sunday,13:00,41,5,55,638.98,25
2022-07-17,Sunday,14:00,45,5,60,1053.18,25
2022-07-17,Sunday,15:00,88,8,73,2062.47,40
2022-07-17,Sunday,16:00,43,4,72,883.2,20
2022-07-17,Sunday,17:00,28,4,47,485.12,20
2022-07-17,Sunday,18:00,134,8,100,2399.02,40
2022-07-17,Sunday,19:00,110,8,92,2477.97,40
2022-07-17,Sunday,20:00,148,6,100,3340.62,30
2022-07-17,Sunday,21:00,160,7,100,2400.8,35
2022-07-17,Sunday,22:00,110,8,92,2269.96,40
2022-07-18,Monday,10:00,58,4,97,1419.12,20
2022-07-18,Monday,11:00,45,4,75,818.17,20
2022-07-18,Monday,12:00,74,4,100,1405.12,20
2022-07-18,Monday,13:00,11,4,18,191.89,20
2022-07-18,Monday,14:00,31,4,52,638.98,20
2022-07-18,Monday,15:00,11,4,18,271.42,20
2022-07-18,Monday,16:00,26,4,43,436.28,20
2022-07-18,Monday,17:00,87,7,83,2098.63,35
2022-07-18,Monday,18:00,151,7,100,2610.14,35
2022-07-18,Monday,19:00,139,6,100,2472.55,30
2022-07-18,Monday,20:00,116,9,86,2780,45
2022-07-18,Monday,21:00,177,11,100,2742.22,55
2022-07-18,Monday,22:00,142,6,100,2936.73,30
2022-07-19,Tuesday,10:00,75,4,100,1809.83,20
2022-07-19,Tuesday,11:00,32,5,43,772.19,25
2022-07-19,Tuesday,12:00,42,4,70,883.89,20
2022-07-19,Tuesday,13:00,43,4,72,760.36,20
2022-07-19,Tuesday,14:00,24,4,40,407.04,20
2022-07-19,Tuesday,15:00,16,4,27,279.94,20
2022-07-19,Tuesday,16:00,88,7,84,1770.11,35
2022-07-19,Tuesday,17:00,12,4,20,281.94,20
2022-07-19,Tuesday,18:00,158,8,100,2789.5,40
2022-07-19,Tuesday,19:00,183,8,100,3739.22,40
2022-07-19,Tuesday,20:00,115,7,100,2030.31,35
2022-07-19,Tuesday,21:00,179,10,100,4377.22,50
2022-07-19,Tuesday,22:00,164,9,100,2912.29,45
2022-07-20,Wednesday,10:00,49,4,82,933.48,20
2022-07-20,Wednesday,11:00,52,4,87,784.5,20
2022-07-20,Wednesday,12:00,60,4,100,1133.79,20
2022-07-20,Wednesday,13:00,96,5,100,1813.75,25
2022-07-20,Wednesday,14:00,73,6,81,1505.67,30
2022-07-20,Wednesday,15:00,39,4,65,945.03,20
2022-07-20,Wednesday,16:00,62,4,100,1320.6,20
2022-07-20,Wednesday,17:00,100,4,100,2295.53,20
2022-07-20,Wednesday,18:00,148,9,100,3624.58,45
2022-07-20,Wednesday,19:00,124,5,100,2523.28,25
2022-07-20,Wednesday,20:00,130,8,100,2169.79,40
2022-07-20,Wednesday,21:00,107,8,89,2505.28,40
2022-07-20,Wednesday,22:00,185,12,100,3553.68,60
2022-07-21,Thursday,10:00,16,4,27,300.46,20
2022-07-21,Thursday,11:00,84,4,100,1922.51,20
2022-07-21,Thursday,12:00,53,4,88,1074.54,20
2022-07-21,Thursday,13:00,81,5,100,1461.18,25
2022-07-21,Thursday,14:00,71,7,68,1696.5,35
2022-07-21,Thursday,15:00,69,4,100,1176.89,20
2022-07-21,Thursday,16:00,22,4,37,505.27,20
2022-07-21,Thursday,17:00,97,5,100,2249.45,25
2022-07-21,Thursday,18:00,102,4,100,2367.71,20
2022-07-21,Thursday,19:00,134,9,99,3217.42,45
2022-07-21,Thursday,20:00,135,9,100,3116.25,45
2022-07-21,Thursday,21:00,103,6,100,1938.2,30
2022-07-21,Thursday,22:00,138,8,100,2792.24,40
2022-07-22,Friday,10:00,89,4,100,1485.21,20
2022-07-22,Friday,11:00,97,6,100,1699.09,30
2022-07-22,Friday,12:00,90,8,75,1761.77,40
2022-07-22,Friday,13:00,26,4,43,536.2,20
2022-07-22,Friday,14:00,88,4,100,1776.44,20
2022-07-22,Friday,15:00,48,4,80,961.11,20
2022-07-22,Friday,16:00,29,4,48,653.48,20
2022-07-22,Friday,17:00,93,4,100,2080.45,20
2022-07-22,Friday,18:00,189,9,100,4161.58,45
2022-07-22,Friday,19:00,142,6,100,2474.98,30
2022-07-22,Friday,20:00,154,6,100,2725.81,30
2022-07-22,Friday,21:00,125,5,100,2799.56,25
2022-07-22,Friday,22:00,187,12,100,4520.45,60
2022-07-23,Saturday,10:00,99,4,100,2299.97,20
2022-07-23,Saturday,11:00,53,5,71,882.03,25
2022-07-23,Saturday,12:00,59,6,66,1353.32,30
2022-07-23,Saturday,13:00,59,4,98,888.64,20
2022-07-23,Saturday,14:00,16,4,27,250.8,20
2022-07-23,Saturday,15:00,49,6,54,917.11,30
2022-07-23,Saturday,16:00,73,6,81,1610.44,30
2022-07-23,Saturday,17:00,20,4,33,357.44,20
2022-07-23,Saturday,18:00,163,12,91,3877.78,60
2022-07-23,Saturday,19:00,163,11,99,3950.48,55
2022-07-23,Saturday,20:00,176,12,98,3842.74,60
2022-07-23,Saturday,21:00,178,8,100,3571.34,40
2022-07-23,Saturday,22:00,156,7,100,2703.11,35
2022-07-24,Sunday,10:00,96,6,100,2344.1,30
2022-07-24,Sunday,11:00,10,4,17,173.64,20
2022-07-24,Sunday,12:00,46,4,77,739.13,20
2022-07-24,Sunday,13:00,58,4,97,955.6,20
2022-07-24,Sunday,14:00,21,4,35,503.88,20
2022-07-24,Sunday,15:00,25,5,33,533.78,25
2022-07-24,Sunday,16:00,55,4,92,1097.48,20
2022-07-24,Sunday,17:00,83,8,69,1799.77,40
2022-07-24,Sunday,18:00,162,8,100,3637.53,40
2022-07-24,Sunday,19:00,190,10,100,4580.97,50
2022-07-24,Sunday,20:00,145,7,100,3466.6,35
2022-07-24,Sunday,21:00,153,9,100,2474.1,45
2022-07-24,Sunday,22:00,127,8,100,3049.62,40
2022-07-25,Monday,10:00,82,7,78,1577.07,35
2022-07-25,Monday,11:00,92,7,88,1548.57,35
2022-07-25,Monday,12:00,28,4,47,599.08,20
2022-07-25,Monday,13:00,89,4,100,1920.27,20
2022-07-25,Monday,14:00,94,4,100,1606.94,20
2022-07-25,Monday,15:00,55,4,92,1189.71,20
2022-07-25,Monday,16:00,13,4,22,271.04,20
2022-07-25,Monday,17:00,99,4,100,2428.01,20
2022-07-25,Monday,18:00,108,6,100,1743.47,30
2022-07-25,Monday,19:00,180,11,100,4146.68,55
2022-07-25,Monday,20:00,154,6,100,3065.22,30
2022-07-25,Monday,21:00,183,10,100,4500.09,50
2022-07-25,Monday,22:00,160,12,89,3215.6,60
2022-07-26,Tuesday,10:00,29,4,48,478.32,20
2022-07-26,Tuesday,11:00,66,4,100,1502.15,20
2022-07-26,Tuesday,12:00,46,5,61,1020.15,25
2022-07-26,Tuesday,13:00,68,4,100,1480.72,20
2022-07-26,Tuesday,14:00,35,4,58,646.92,20
2022-07-26,Tuesday,15:00,16,4,27,302.06,20
2022-07-26,Tuesday,16:00,42,4,70,763.4,20
2022-07-26,Tuesday,17:00,30,4,50,674.47,20
2022-07-26,Tuesday,18:00,157,6,100,3838.53,30
2022-07-26,Tuesday,19:00,155,11,94,3860.31,55
2022-07-26,Tuesday,20:00,188,8,100,3378.09,40
2022-07-26,Tuesday,21:00,169,11,100,3980.96,55
2022-07-26,Tuesday,22:00,138,10,92,2368.07,50
2022-07-27,Wednesday,10:00,41,4,68,772.73,20
2022-07-27,Wednesday,11:00,26,4,43,391.07,20
2022-07-27,Wednesday,12:00,47,4,78,843.94,20
2022-07-27,Wednesday,13:00,10,4,17,200.59,20
2022-07-27,Wednesday,14:00,93,4,100,1690.9,20
2022-07-27,Wednesday,15:00,61,4,100,981.04,20
2022-07-27,Wednesday,16:00,40,5,53,772.99,25
2022-07-27,Wednesday,17:00,74,4,100,1301.28,20
2022-07-27,Wednesday,18:00,116,6,100,2485.88,30
2022-07-27,Wednesday,19:00,179,8,100,3772.87,40
2022-07-27,Wednesday,20:00,105,6,100,1874.75,30
2022-07-27,Wednesday,21:00,117,4,100,2369.97,20
2022-07-27,Wednesday,22:00,169,10,100,2914.59,50
2022-07-28,Thursday,10:00,82,6,91,1485.13,30
2022-07-28,Thursday,11:00,81,5,100,1907.25,25
2022-07-28,Thursday,12:00,50,4,83,1226.63,20
2022-07-28,Thursday,13:00,48,4,80,970.97,20
2022-07-28,Thursday,14:00,47,6,52,941.41,30
2022-07-28,Thursday,15:00,45,4,75,1014.33,20
2022-07-28,Thursday,16:00,38,4,63,871.83,20
2022-07-28,Thursday,17:00,43,4,72,648.14,20
2022-07-28,Thursday,18:00,179,12,99,4020.48,60
2022-07-28,Thursday,19:00,167,12,93,3351.54,60
2022-07-28,Thursday,20:00,109,9,81,2543.14,45
2022-07-28,Thursday,21:00,112,5,100,1966.92,25
2022-07-28,Thursday,22:00,102,7,97,2380.07,35
2022-07-29,Friday,10:00,66,6,73,1110.69,30
2022-07-29,Friday,11:00,90,8,75,1867.76,40
2022-07-29,Friday,12:00,52,4,87,1059.98,20
2022-07-29,Friday,13:00,28,4,47,473.91,20
2022-07-29,Friday,14:00,52,4,87,957.19,20
2022-07-29,Friday,15:00,61,4,100,1392.49,20
2022-07-29,Friday,16:00,93,5,100,2264.98,25
2022-07-29,Friday,17:00,97,4,100,1573.96,20
2022-07-29,Friday,18:00,106,8,88,2034.84,40
2022-07-29,Friday,19:00,146,9,100,2571.92,45
2022-07-29,Friday,20:00,167,7,100,3792.43,35
2022-07-29,Friday,21:00,137,5,100,2580.94,25
2022-07-29,Friday,22:00,182,12,100,3358.79,60
2022-07-30,Saturday,10:00,30,5,40,597.53,25
2022-07-30,Saturday,11:00,90,7,86,1453.24,35
2022-07-30,Saturday,12:00,72,5,96,1571.23,25
2022-07-30,Saturday,13:00,19,4,32,419.13,20
2022-07-30,Saturday,14:00,82,8,68,1839.11,40
2022-07-30,Saturday,15:00,84,7,80,1777.23,35
2022-07-30,Saturday,16:00,24,4,40,428.42,20
2022-07-30,Saturday,17:00,47,4,78,921.68,20
2022-07-30,Saturday,18:00,168,10,100,2821.8,50
2022-07-30,Saturday,19:00,174,12,97,3589.89,60
2022-07-30,Saturday,20:00,148,11,90,3566.05,55
2022-07-30,Saturday,21:00,154,8,100,3693.4,40
2022-07-30,Saturday,22:00,184,11,100,4280.94,55
2022-07-31,Sunday,10:00,40,4,67,942.27,20
2022-07-31,Sunday,11:00,28,4,47,517.48,20
2022-07-31,Sunday,12:00,86,5,100,1799.98,25
2022-07-31,Sunday,13:00,10,4,17,249.67,20
2022-07-31,Sunday,14:00,95,8,79,2103.76,40
2022-07-31,Sunday,15:00,56,6,62,1386.3,30
2022-07-31,Sunday,16:00,59,6,66,1249.42,30
2022-07-31,Sunday,17:00,51,6,57,1007.86,30
2022-07-31,Sunday,18:00,145,7,100,2770.84,35
2022-07-31,Sunday,19:00,121,8,100,1937.27,40
2022-07-31,Sunday,20:00,176,11,100,3703.45,55
2022-07-31,Sunday,21:00,152,9,100,2824.36,45
2022-07-31,Sunday,22:00,162,11,98,3577.43,55
2022-08-01,Monday,10:00,56,4,93,1317.56,20
2022-08-01,Monday,11:00,24,4,40,508.6,20
2022-08-01,Monday,12:00,36,5,48,667.61,25
2022-08-01,Monday,13:00,43,5,57,751.21,25
2022-08-01,Monday,14:00,65,6,72,1598.78,30
2022-08-01,Monday,15:00,72,4,100,1157.9,20
2022-08-01,Monday,16:00,88,4,100,1995.57,20
2022-08-01,Monday,17:00,99,4,100,1541.93,20
2022-08-01,Monday,18:00,124,7,100,2837.2,35
2022-08-01,Monday,19:00,189,11,100,4599.59,55
2022-08-01,Monday,20:00,178,8,100,3664.36,40
2022-08-01,Monday,21:00,137,6,100,3092.32,30
2022-08-01,Monday,22:00,136,6,100,2711.97,30
2022-08-02,Tuesday,10:00,51,5,68,883.1,25
2022-08-02,Tuesday,11:00,15,4,25,317.27,20
2022-08-02,Tuesday,12:00,52,6,58,873.35,30
2022-08-02,Tuesday,13:00,72,5,96,1500.59,25
2022-08-02,Tuesday,14:00,90,4,100,2248.46,20
2022-08-02,Tuesday,15:00,33,5,44,559.35,25
2022-08-02,Tuesday,16:00,97,5,100,2415.9,25
2022-08-02,Tuesday,17:00,51,4,85,890.37,20
2022-08-02,Tuesday,18:00,132,9,98,2104.99,45
2022-08-02,Tuesday,19:00,184,13,94,3206.8,65
2022-08-02,Tuesday,20:00,188,11,100,4287.78,55
2022-08-02,Tuesday,21:00,110,4,100,2293.58,20
2022-08-02,Tuesday,22:00,110,5,100,2725.83,25
2022-08-03,Wednesday,10:00,33,4,55,799.75,20
2022-08-03,Wednesday,11:00,100,5,100,1853.2,25
2022-08-03,Wednesday,12:00,76,7,72,1583.55,35
2022-08-03,Wednesday,13:00,30,4,50,539.62,20
2022-08-03,Wednesday,14:00,39,4,65,929.46,20
2022-08-03,Wednesday,15:00,75,4,100,1272.99,20
2022-08-03,Wednesday,16:00,60,6,67,1073.86,30
2022-08-03,Wednesday,17:00,54,4,90,1298.04,20
2022-08-03,Wednesday,18:00,167,11,100,3830.37,55
2022-08-03,Wednesday,19:00,182,8,100,3418.68,40
2022-08-03,Wednesday,20:00,160,11,97,3821.48,55
2022-08-03,Wednesday,21:00,186,13,95,3595.45,65
2022-08-03,Wednesday,22:00,132,5,100,2600.62,25
2022-08-04,Thursday,10:00,55,4,92,905.69,20
2022-08-04,Thursday,11:00,43,4,72,1012.83,20
2022-08-04,Thursday,12:00,49,4,82,825.56,20
2022-08-04,Thursday,13:00,21,4,35,516.42,20
2022-08-04,Thursday,14:00,67,4,100,1141.96,20
2022-08-04,Thursday,15:00,23,4,38,528.01,20
2022-08-04,Thursday,16:00,30,4,50,651.74,20
2022-08-04,Thursday,17:00,85,4,100,1480.69,20
2022-08-04,Thursday,18:00,109,4,100,2335.94,20
2022-08-04,Thursday,19:00,133,8,100,2843.58,40
2022-08-04,Thursday,20:00,132,6,100,2324.07,30
2022-08-04,Thursday,21:00,124,6,100,2322.17,30
2022-08-04,Thursday,22:00,161,12,89,3894.62,60
2022-08-05,Friday,10:00,69,4,100,1155.23,20
2022-08-05,Friday,11:00,93,5,100,2291.41,25
2022-08-05,Friday,12:00,89,5,100,2103.84,25
2022-08-05,Friday,13:00,52,4,87,1177.92,20
2022-08-05,Friday,14:00,71,4,100,1427.3,20
2022-08-05,Friday,15:00,22,4,37,490.7,20
2022-08-05,Friday,16:00,23,4,38,512.23,20
2022-08-05,Friday,17:00,52,4,87,949.5,20
2022-08-05,Friday,18:00,168,8,100,3273.37,40
2022-08-05,Friday,19:00,100,8,83,1668.78,40
2022-08-05,Friday,20:00,127,8,100,3127.34,40
2022-08-05,Friday,21:00,144,7,100,2487.79,35
2022-08-05,Friday,22:00,143,6,100,3548.12,30
2022-08-06,Saturday,10:00,71,4,100,1590.89,20
2022-08-06,Saturday,11:00,40,6,44,646.81,30
2022-08-06,Saturday,12:00,91,7,87,2206.96,35
2022-08-06,Saturday,13:00,51,4,85,1142.41,20
2022-08-06,Saturday,14:00,79,5,100,1664.33,25
2022-08-06,Saturday,15:00,32,5,43,596.52,25
2022-08-06,Saturday,16:00,57,6,63,870.87,30
2022-08-06,Saturday,17:00,39,4,65,636.89,20
2022-08-06,Saturday,18:00,177,11,100,3337.56,55
2022-08-06,Saturday,19:00,155,9,100,3047.77,45
2022-08-06,Saturday,20:00,102,9,76,1566.88,45
2022-08-06,Saturday,21:00,101,8,84,1518.54,40
2022-08-06,Saturday,22:00,141,8,100,3236.16,40
2022-08-07,Sunday,10:00,22,5,29,523.44,25
2022-08-07,Sunday,11:00,29,4,48,603.78,20
2022-08-07,Sunday,12:00,65,7,62,1438.6,35
